YearMonth,Booking_Shipper,BKG_Shipper_Code,POL_Sales,POL,CTR,POD,DLY,TEU,等級
2025-06,"JMS CO., LTD.",JCLJ06,JPLOCAL,HIJ,NCN,DLC,DLC,1,C
2025-06,JFE SHOJI (FKY),JFKJ02,JPLOCAL,FKY,NCN,NBO,NBO,3,C
2025-06,JFE SHOJI (FKY),JFKJ02,JPLOCAL,FKY,SCN,HUA,HUA,2,C
2025-06,"JAPAN MATERIAL CO.,LTD.",JMTJ06,JPLOCAL,SKT,KR,PUS,PUS,4,C
2025-06,"JAPAN MATERIAL CO.,LTD.",JSJ002,JPLOCAL,IMI,KR,PUS,PUS,1,C
2025-06,KURODA INDUSTRY CORPORATION,KICJ40,JPLOCAL,HSM,NCN,DLC,DLC,2,C
2025-06,KINAJAPAN,KINJ12,JPLOCAL,SMZ,KR,INC,INC,1,C
2025-06,KISHO CORPORATION,KISJ13,JPLOCAL,SMZ,NCN,SHA,SHA,6,C
2025-06,"KAWAI MUSICAL INSTRUMENTS MFG.CO.,L",KMIJ09,JPLOCAL,AXT,ID,SUB,SUB,2,C
2025-06,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,VN,SGN,SGN,1,C
2025-06,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,KR,PUS,PUS,2,C
2025-06,"KANAZAWA KOUN CO., LTD.",KNZJ01,JPLOCAL,KNZ,NCN,SHA,SHA,5,C
2025-06,"KUMAHIRA CO.,LTD.",KUMA01,JPLOCAL,HIJ,KR,PUS,PUS,7,C
2025-06,"MATSUTANI CHEMICAL IND. CO., LTD.",MCIJ01,JPLOCAL,OSA,KR,PUS,PUS,2,C
2025-06,MATSUSHITA OF CONSTRUCTION,MCMJ06,JPLOCAL,IMI,TH,LCH,LCH,2,C
2025-06,MATSUSHITA OF CONSTRUCTION,MCMJ06,JPLOCAL,IMI,MY,PEN,PEN,2,C
2025-06,"MUGENDO CO.,LTD.",MGNJ01,JPLOCAL,AXT,NCN,SHA,SHA,1,C
2025-06,"MUGENDO CO.,LTD.",MGNJ01,JPLOCAL,AXT,NCN,SHA,SHA,1,C
2025-06,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,SG,SIN,SIN,1,C
2025-06,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,VN,HPH,HPH,1,C
2025-06,"NAKASHIMA PROPELLER CO.,LTD.",NAKJ00,JPLOCAL,MIZ,PH,MIP,MIP,3,C
2025-06,NAIGAI CORPORATION,NCXJ25,JPLOCAL,NGS,PH,MIP,MIP,1,C
2025-06,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,NCN,TCG,TCG,5,C
2025-06,"NIPPON EXPRESS CO., LTD. OOTAKE BRANCH",NEOJ08,JPLOCAL,IWK,SCN,SHK,SHK,1,C
2025-06,"NEW MARKET CO.,LTD.",NMRJ02,JPLOCAL,AXT,SG,SIN,SIN,1,C
2025-06,NAGASAKI PREFECTURE TRADING,NPTJ03,JPLOCAL,NGS,KR,PUS,PUS,1,C
2025-06,"N TRADE CO.,LTD.",NTRJ06,JPLOCAL,MYJ,SCN,XMN,XMN,3,C
2025-06,"OCHIAI CUTLERY MFG CO., LTD.",OCMJ00,JPLOCAL,SMZ,KR,INC,INC,2,C
2025-06,"NIPPON EXPRESS CO.,LTD.OITA",OITNEC,JPLOCAL,OIT,KR,PUS,PUS,2,C
2025-06,PLUS KIKOU ENGINEERING,PLEJ01,JPLOCAL,MYJ,KR,PUS,PUS,4,C
2025-06,SHINTOA CORPORATION,SCXJ11,JPLOCAL,SMZ,KR,INC,INC,1,C
2025-06,SEISHINSHOUJI,SEIJ44,JPLOCAL,SMZ,NCN,SHA,SHA,12,C
2025-06,"SEKIEISYA CO.,LTD.",SEKJ05,JPLOCAL,MYJ,SCN,XMN,XMN,6,C
2025-06,"SUGIYO CO., LTD.",SGYJ00,JPLOCAL,KNZ,HK,HKG,HKG,1,C
2025-06,NX SENDAI SHIOGAMA KOUN,SHIJ01,JPLOCAL,SDJ,NCN,NBO,NBO,1,C
2025-06,SHINKO IND. LTD.,SILJ04,JPLOCAL,HIJ,SCN,NNS,NNS,1,C
2025-06,"SUZUKA MOKUZAI CO., LTD",SKMJ15,JPLOCAL,YAT,NCN,DLC,DLC,38,C
2025-06,"NX SAKAIMINATO KAIRIKU CO.,LTD.",SKRJ07,JPLOCAL,SMN,KR,PUS,PUS,2,C
2025-06,"SINKA GLOBAL JAPAN.,LTD",SNKG02,JPLOCAL,THS,NCN,TAO,TAO,3,C
2025-06,SERIN CORPORATION,SRNJ01,JPLOCAL,SMN,KR,PUS,PUS,3,C
2025-06,SHOWA RIKUUN,SWRJ00,JPLOCAL,FKY,NCN,SHA,SHA,8,C
2025-06,"S.SUZUKI & CO.,LTD",SZKJ00,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-06,TOGAMI ELECTRIC MFG CO.LTD.,TGGJ01,JPLOCAL,IMI,NCN,SHA,SHA,4,C
2025-06,"TAKAMATA MANUFACTURING CO., LTD.",TMCJ15,JPLOCAL,KIJ,PH,MIP,MIP,2,C
2025-06,"TETSUMAN CO.,LTD.",TMNJ05,JPLOCAL,IMI,HK,HKG,HKG,6,C
2025-06,TOMITA UNYU,TMUJ00,JPLOCAL,SDJ,KR,PUS,PUS,2,C
2025-06,TSUZUKI CORPORATION,TSZJ01,JPLOCAL,NGO,KR,INC,INC,1,C
2025-06,"TOA TRADING CO.,LTD.",TTCJ62,JPLOCAL,IMI,VN,SGN,SGN,4,C
2025-06,"TOYOKO KAGAKU CO.,LTD.",TYKK00,JPLOCAL,IMI,KR,PUS,PUS,1,C
2025-06,WINS JAPAN.INC,WINJ06,JPLOCAL,KNZ,HK,HKG,HKG,2,C
2025-06,"YAMASHITA KAISOUTEN CO.,LTD. SHIBUSHI BRANCH",YAKJ03,JPLOCAL,SBS,PH,MIP,MIP,2,C
2025-06,"YAMASHITA KAISOUTEN CO.,LTD. SHIBUSHI BRANCH",YAKJ03,JPLOCAL,SBS,KR,KAN,KAN,1,C
2025-06,YAMAGUCHI MICA CO.LTD.,YAMA10,JPLOCAL,THS,KR,PUS,PUS,1,C
2025-06,YAO CAST TECH CORP.,YCTJ02,JPLOCAL,KMJ,KR,PUS,PUS,1,C
2025-06,"YPTECH CO., LTD.",YPTJ01,JPLOCAL,SKT,VN,HPH,HPH,1,C
2025-06,"ACE LOGISTICS CO.,LTD.",ALCJ07,KANAUMI,NGO,VN,SGN,SGN,1,C
2025-06,"ACE LOGISTICS CO.,LTD.",ALCJ07,KANAUMI,UKB,KR,PUS,PUS,2,C
2025-06,DAISHO KAIUN,DKXJ01,KANAUMI,TMK,NCN,SHA,SHA,1,C
2025-06,DAISHO KAIUN,DKXJ01,KANAUMI,TMK,NCN,XGG,XGG,1,C
2025-06,"FUKUYAMA TRANSPORTING GLOBAL CO.,LTD.",FGSJ02,KANAUMI,TMK,KR,PNC,PNC,1,C
2025-06,FUJINAMI WAREHOUSE,FJNJ01,KANAUMI,OSA,ID,JKT,JKT,2,C
2025-06,"FAMOUS PACIFIC SHIPPING CO., LTD.",FPSJ01,KANAUMI,KNZ,ID,JKT,JKT,4,C
2025-06,"FUKUYAMA TRANSPORTING CO.,LTD.",FTCJ28,KANAUMI,TMK,TH,LCH,LCH,2,C
2025-06,"KATERA CO., LTD.",KCLJ76,KANAUMI,NGO,IN,NSA,NSA,1,C
2025-06,"KYOEI TRANSPORT CO.,LTD.",KTCJ51,KANAUMI,UKB,KR,INC,INC,2,C
2025-06,"KYOEI TRANSPORT CO.,LTD.",KTCJ51,KANAUMI,MYJ,KR,PUS,PUS,4,C
2025-06,"KAWANISHI WAREHOUSE CO.,LTD.",KWCJ03,KANAUMI,KIJ,HK,HKG,HKG,1,C
2025-06,"KAWANISHI WAREHOUSE CO.,LTD.",KWCJ03,KANAUMI,OSA,KR,INC,INC,1,C
2025-06,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,UKB,KR,PUS,PUS,1,C
2025-06,"MARUZEN CHEMICALS CO., LTD.",MCCJ03,KANAUMI,OSA,KR,PUS,PUS,2,C
2025-06,"MANTATSU TRAVEL TRANSPORTATION CO.,LTD.(TYO)",MTTJ04,KANAUMI,SMZ,NCN,XGG,XGG,4,C
2025-06,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,KR,INC,INC,1,C
2025-06,"NITTO FUNKA TRADING CO.,LTD.",NFTJ01,KANAUMI,FKY,MY,PKG,PKG,1,C
2025-06,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,IYM,VN,SGN,SGN,2,C
2025-06,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,YAT,IN,NSA,NSA,2,C
2025-06,"OEC FREIGHT JAPAN CO., LTD.",OFJJ01,KANAUMI,KMJ,IN,NSA,NSA,2,C
2025-06,"SANNOU BUTSURYU CO., LTD.",SBCJ08,KANAUMI,UKB,KR,INC,INC,1,C
2025-06,"SUMIWA KOUN CO.,LTD.",SKCJ19,KANAUMI,MIZ,KR,PUS,PUS,1,C
2025-06,SHINSHO CORPORATION,SSCJ92,KANAUMI,MIZ,SG,SIN,SIN,1,C
2025-06,SEZAKI RINGYO,SZK003,KANAUMI,HTA,KR,INC,INC,2,C
2025-06,"TAIYO UNYU CO.,LTD. (OSA)",TAIJ18,KANAUMI,UKB,KR,PUS,PUS,1,C
2025-06,"TAIYO UNYU CO.,LTD. (OSA)",TAIJ18,KANAUMI,TOS,VN,HPH,HPH,2,C
2025-06,TOYO TIRE CORPORATION,TOYJ22,KANAUMI,YKK,KR,PUS,PUS,1,C
2025-06,"AGC CO.,LTD.",AGCJ12,KIMDB,YOK,KR,INC,INC,1,C
2025-06,CHIKKO CORP,CCXJ12,KIMDB,TKY,IN,NSA,NSA,7,C
2025-06,CHIKKO CORP,CCXJ12,KIMDB,YOK,PK,KHI,KHI,1,C
2025-06,CHIKKO CORP,CCXJ12,KIMDB,TYO,IN,MAA,MAA,3,C
2025-06,EXNET CORPORATION,ENCJ04,KIMDB,TOS,AE,JEA,JEA,2,C
2025-06,EXNET CORPORATION,ENCJ04,KIMDB,TOS,AE,JEA,JEA,2,C
2025-06,FRP SERVICES & COMPANY (TOKYO),FSCJ31,KIMDB,ONA,KR,PUS,PUS,6,C
2025-06,"HUBNET CO.,LTD.",HBNJ01,KIMDB,UKB,MX,ZLO,ZLO,1,C
2025-06,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,TYO,KR,PUS,PUS,2,C
2025-06,"JY JAPAN CO.,LTD.",JYJJ00,KIMDB,HKT,KR,PUS,PUS,2,C
2025-06,"KAIKOH CO.,LTD",KCLJ65,KIMDB,TMK,MY,PKW,PKW,1,C
2025-06,"KAIKOH CO.,LTD",KCLJ65,KIMDB,TMK,VN,SGN,SGN,2,C
2025-06,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,AXT,KR,PNC,PNC,2,C
2025-06,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OSA,KR,PUS,PUS,1,C
2025-06,"KOHWA SANSHOW CO., LTD.",KOHJ08,KIMDB,OIT,KR,PUS,PUS,1,C
2025-06,OG CORP (OSA),OGPJ00,KIMDB,YOK,VN,SGN,SGN,1,C
2025-06,"SEINO LOGIX CO.,LTD",SOLJ55,KIMDB,MOJ,PH,MIP,MIP,1,C
2025-06,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TOS,IN,NSA,NSA,2,C
2025-06,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,YKK,MY,PGU,PGU,4,C
2025-06,"SANKYO RUBBER CO., LTD.",SRCJ02,KIMDB,TYO,MY,PGU,PGU,12,C
2025-06,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,YOK,KR,INC,INC,1,C
2025-06,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,HIJ,SG,SIN,SIN,2,C
2025-06,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,HKT,KR,PNC,PNC,3,C
2025-06,"SCHENKER-SEINO CO.,LTD",SSCJ21,KIMDB,NGO,MY,PKG,PKG,2,C
2025-06,"TEIJIN FRONTIER CO., LTD.",TEIJ07,KIMDB,MYJ,KR,PUS,PUS,1,C
2025-06,"TEIJIN FRONTIER CO., LTD.",TEIJ07,KIMDB,THS,TH,BKK,BKK,1,C
2025-06,TRANS GLOBAL LOGISTICS,TGLJ01,KIMDB,NGO,MX,ZLO,ZLO,5,C
2025-06,"TEIJIN LOGISTICS CO., LTD.(TOKYO)",TJCJ21,KIMDB,MYJ,TH,BKK,BKK,1,C
2025-06,TAKAHASHI TRADING,TTCJ83,KIMDB,SDJ,TH,LCH,LKB,1,C
2025-06,TAKAHASHI TRADING,TTCJ83,KIMDB,KIJ,TH,LCH,LKB,1,C
2025-06,"HYOSHOKU CO.,LTD.",USSJ00,KIMDB,TMK,HK,HKG,HKG,1,C
2025-06,YAZAKI CORPORATION,YCXJ08,KIMDB,HIJ,ID,SUB,SUB,28,C
2025-06,"APOLLO LOGISTICS CO.,LTD.",APOJ01,MINATO,OSA,NCN,NBO,NBO,4,C
2025-06,"AOYAMA TSUSHO CO.,LTD.",ATCJ50,MINATO,OSA,KR,PUS,PUS,2,C
2025-06,ATOM LOGISTICS (TOKYO),ATML00,MINATO,KIJ,MY,PEN,PEN,4,C
2025-06,ATOM LOGISTICS (TOKYO),ATML00,MINATO,KIJ,MY,PKG,PKG,2,C
2025-06,"ATOM LOGISTICS CO., LTD.",ATOJ00,MINATO,ISI,KR,PUS,PUS,2,C
2025-06,"BARSAN GLOBAL LOGISTIC CO, LLC",BGLJ01,MINATO,SMN,IN,MUN,KKU,5,C
2025-06,BULKHAUL LIMITED,BJKJ01,MINATO,NGO,TH,BKK,BKK,1,C
2025-06,BULKHAUL LIMITED,BJKJ01,MINATO,MIZ,KR,PUS,PUS,1,C
2025-06,BULKHAUL LIMITED,BJKJ01,MINATO,YOK,TH,BKK,BKK,2,C
2025-06,BULKHAUL LIMITED,BJKJ01,MINATO,IWK,TH,LCH,LCH,2,C
2025-06,BNX SHIPPING INC,BNXJ00,MINATO,TYO,KR,PUS,PUS,2,C
2025-06,BNX SHIPPING INC,BNXJ00,MINATO,OSA,KR,INC,INC,4,C
2025-06,BNX SHIPPING INC,BNXJ00,MINATO,UKB,KR,PUS,PUS,1,C
2025-06,BNX SHIPPING INC,BNXJ00,MINATO,YOK,KR,PUS,PUS,1,C
2025-06,"CBC CO.,LTD.（大阪）",CBCJ11,MINATO,TAK,KR,PUS,PUS,1,C
2025-06,CN LOGISTICS (JAPAN) LIMITED,CNLJ02,MINATO,SBS,SG,SIN,SIN,2,C
2025-06,"DSV AIR & SEA CO.,LTD",DASJ00,MINATO,HKT,KR,PUS,PUS,2,C
2025-06,"DSV AIR & SEA CO.,LTD TOKYO",DSVJ01,MINATO,YOK,KR,PUS,PUS,2,C
2025-06,DAIDO TRANS-PLANET CORPROATION,DTCJ23,MINATO,YOK,KR,PUS,PUS,12,C
2025-06,FRIENDLY SHIPPING,FRNJ00,MINATO,OSA,MY,PKG,PKG,2,C
2025-06,"FUJI WAREHOUSE CO.,LTD.",FWHJ01,MINATO,YOK,KR,PUS,PUS,1,C
2025-06,GEODIS JAPAN CO LTD,GDJJ01,MINATO,HKT,KR,PNC,PNC,2,C
2025-06,G.T.P. INC.,GTPJ01,MINATO,TOS,SG,SIN,SIN,3,C
2025-06,"TRUSTLINER LOGISTICS CO., LTD.",HKXJ11,MINATO,CHB,NCN,XGG,XGG,1,C
2025-06,"HIGASHI NIHON KOUN CO.,LTD.",HNKJ01,MINATO,KIJ,NCN,DLC,DLC,4,C
2025-06,HELLMANN WORLDWIDE LOGISTICS INC.,HWLJ00,MINATO,YOK,PH,MIP,MIP,2,C
2025-06,"JAPAN EXPRESS CO., LTD.",JECJ02,MINATO,UKB,NCN,NTG,NTG,1,C
2025-06,"JAPAN EXPRESS CO., LTD.",JECJ02,MINATO,MIZ,KR,PUS,PUS,1,C
2025-06,"JAMES TRANS CO., LTD.",JTCL00,MINATO,TKY,KR,PNC,PNC,2,C
2025-06,"JAMES TRANS CO., LTD.",JTCL00,MINATO,TYO,KR,INC,INC,1,C
2025-06,"JAMES TRANS CO., LTD.",JTCL00,MINATO,TRG,KR,PUS,PUS,1,C
2025-06,"JAPAN VAN LINES CO.,LTD.",JVLJ02,MINATO,KNZ,KR,PUS,PUS,1,C
2025-06,"KAWANOE KOUWAN UNSOU CO.,LTD.",KAWJ01,MINATO,MIZ,KR,INC,INC,2,C
2025-06,"KANTO LOGISTICS CO., LTD.",KNLJ69,MINATO,HKT,KR,PUS,PUS,4,C
2025-06,"KANTO LOGISTICS CO., LTD.",KNLJ69,MINATO,UKB,KR,INC,INC,2,C
2025-06,KYOEI TRANSPORT(TOKYO),KTCJ16,MINATO,YOK,HK,HKG,HKG,2,C
2025-06,"KY LOGISTICS, INC.",KYLJ00,MINATO,YOK,VN,HPH,HPH,1,C
2025-06,KUSUHARA YUSO,KYXJ03,MINATO,HTA,KR,PNC,PNC,4,C
2025-06,"LOGI & KELU GLOBAL CO.,LTD.",LKGJ01,MINATO,HHE,KR,PUS,PUS,1,C
2025-06,"LOGI & KELU GLOBAL CO.,LTD.",LKGJ01,MINATO,TOS,MY,PKG,PKG,18,C
2025-06,"LOGICESS JAPAN CO.,LTD.",LOGJ00,MINATO,YOK,KR,INC,INC,2,C
2025-06,MAIDO CORPORATION,MAIJ00,MINATO,UKB,PK,KHI,KHI,1,C
2025-06,MEISEI CORPORATION,MCXJ40,MINATO,NGO,IN,MUN,GHR,1,C
2025-06,MARUICHI KAIUN (TOKYO OFFICE),MICJ20,MINATO,MOJ,NCN,SHA,SHA,1,C
2025-06,MARUICHI KAIUN (TOKYO OFFICE),MICJ20,MINATO,AXT,TH,LCH,LCH,1,C
2025-06,"MARUTATSU KAIUN CO.,LTD.",MKXJ30,MINATO,TMK,NCN,DLC,DLC,1,C
2025-06,"MITSUI SOKO EXPRESS CO.,LTD.",MSEP01,MINATO,TRG,KR,PUS,PUS,6,C
2025-06,"MARINE STAR CORPORATION,OSAKA",MSTJ11,MINATO,UKB,KR,INC,INC,1,C
2025-06,"MANTATSU TRAVEL TRANSPORTATION CO.,",MTTJ88,MINATO,KNZ,HK,HKG,HKG,2,C
2025-06,"NICHIUN CO., LTD.",NCLJ50,MINATO,TYO,MX,ZLO,ZLO,1,C
2025-06,NCS LINE JAPAN,NCSJ05,MINATO,SDJ,KR,INC,INC,2,C
2025-06,NAIGAI FORWARDING (TOKYO),NGFJ04,MINATO,UKB,KR,INC,INC,1,C
2025-06,"NOHHI LOGISTICS CO.,LTD.",NHIJ00,MINATO,NGO,KR,PUS,PUS,3,C
2025-06,NET INTERNATIONAL CORP. (OSAKA),NICJ12,MINATO,NGO,IN,MAA,MAA,4,C
2025-06,NIYAC CORPORATION,NIYJ77,MINATO,MOJ,KR,KAN,KAN,2,C
2025-06,NIYAC CORPORATION,NIYJ77,MINATO,NGO,KR,KAN,KAN,1,C
2025-06,NAKAMURA(U.S.A.)INC.,NKUS01,MINATO,TYO,IN,NSA,NSA,1,C
2025-06,NEW WAVE INTERNATIONAL,NWCJ05,MINATO,SMN,SCN,FOC,FOC,2,C
2025-06,OG CORPORATION (TYO),OGCJ06,MINATO,IWK,IN,NSA,NSA,2,C
2025-06,OG CORPORATION (TYO),OGCJ06,MINATO,IWK,PH,MIP,MIP,1,C
2025-06,"OKADA CARGO CO.,LTD.",OKAJ77,MINATO,TRG,NCN,XGG,XGG,5,C
2025-06,OKAMOTO BUTSURYU,OKBJ02,MINATO,SKT,KR,PUS,PUS,2,C
2025-06,"ORGANIC LIFE CO.,LTD",ORLJ01,MINATO,HTA,SCN,XMN,XMN,1,C
2025-06,P.D.JAPAN LTD.,PDJJ01,MINATO,OIT,SG,SIN,SIN,1,C
2025-06,"R AND F CO.,LTD.",RAFJ01,MINATO,MOJ,KR,PUS,PUS,12,C
2025-06,"SBS GLOBAL NETWORK CO., LTD.",SBSJ08,MINATO,HKT,KR,PUS,PUS,2,C
2025-06,"SEAWORLD LOGIX CO., LTD.",SEAJ08,MINATO,TMK,VN,SGN,SGN,16,C
2025-06,SILK EXPRESS FREIGHT JAPAN,SILJ10,MINATO,TYO,NCN,TAO,TAO,2,C
2025-06,SK.INC,SKGJ09,MINATO,ISI,MY,PKG,PKG,2,C
2025-06,"STAR-CONCORD LOGISTICS CO.,LTD.",SLCJ20,MINATO,HKT,KR,INC,INC,2,C
2025-06,SUN OCEAN - OSAKA,SOCJ02,MINATO,CHB,VN,SGN,SGN,4,C
2025-06,"SPOTI FREIGHT JAPAN CO.,LTD.",SPTJ03,MINATO,SMZ,IN,MAA,BLR,1,C
2025-06,"SHINYEI SHIPPING CO.,LTD. TOKYO.",SSCJ51,MINATO,TYO,PH,MIP,MIP,1,C
2025-06,SSI INC.,SSI094,MINATO,OSA,KR,PUS,PUS,4,C
2025-06,SANKYU SHIPPING INC. OSAKA,SSOJ01,MINATO,TOS,NCN,XGG,XGG,3,C
2025-06,"SUNCOSMO CO.,LTD.",SUNJ78,MINATO,UKB,ID,JKT,JKT,1,C
2025-06,SUZUE CORPORATION (OSA),SUZJ08,MINATO,CHB,TH,BKK,BKK,1,C
2025-06,"SENWA MARITIME AGENCY,LTD.",SWMJ01,MINATO,HHE,TH,LCH,LKB,1,C
2025-06,"SENWA MARITIME AGENCY,LTD.",SWMJ01,MINATO,MAI,NCN,LYG,LYG,6,C
2025-06,TRADIA CORPORATION,TCXJ25,MINATO,TKS,TH,BKK,BKK,1,C
2025-06,TOKOKOSEN CORP.,TCXJ67,MINATO,YKK,HK,HKG,HKG,1,C
2025-06,TOYO FUTO,TFXJ02,MINATO,HKT,MY,PKW,PKW,2,C
2025-06,TPO INC,TIJJ01,MINATO,TYO,KR,PUS,PUS,2,C
2025-06,TSURUSAKI KAIRIKU,TKJJ01,MINATO,OIT,ID,JKT,JKT,2,C
2025-06,TM SOLUTION CORP,TMSJ12,MINATO,YOK,IN,MUN,PWL,6,C
2025-06,"TRANSPORTATIONS CO.,LTD.",TSPJ05,MINATO,ISI,NCN,SHA,SHA,1,C
2025-06,"TOKYO SANYU SHIPPING CO.,LTD.",TSSJ01,MINATO,KIJ,NCN,XGG,XGG,1,C
2025-06,YUPO CORPORATION,YKCJ17,MINATO,TYO,KR,PUS,PUS,2,C
2025-06,"YAMADAI SHIPPING CO.,LTD.",YMDJ00,MINATO,KIJ,NCN,XGG,XGG,2,C
2025-06,Y.S.INTERNATIONAL SHIPPING,YSIJ05,MINATO,YOK,KR,INC,INC,2,C
2025-06,"YASUDA WAREHOUSE CO.,LTD.",YWCJ01,MINATO,TMK,NCN,SHA,SHA,1,C
2025-06,"BLUE EXPRESS, INC. (YOK)",BLUJ00,MUSATO,YKK,KR,PUS,PUS,1,C
2025-06,CEVA LOGISTICS (TOKYO),CEVJ01,MUSATO,OSA,HK,HKG,HKG,2,C
2025-06,DOMILINKS,DOMJ00,MUSATO,UKB,PH,MIP,MIP,6,C
2025-06,"FUKUEI SOUKO CO.,LTD.(TRG)",FEIJ01,MUSATO,ONA,ID,JKT,JKT,4,C
2025-06,"GOTO KAISOTEN,LTD.",GKLJ02,MUSATO,NGS,PH,MIP,MIP,2,C
2025-06,"ITL CO.,LTD.",ICLJ51,MUSATO,TRG,KR,PUS,PUS,16,C
2025-06,ITOCHU CORPORATION TOKYO,ICXJ12,MUSATO,MOJ,KR,PUS,PUS,2,C
2025-06,"INTERNATIONAL EXPRESS CO.,LTD",IECJ00,MUSATO,OSA,KR,PUS,PUS,1,C
2025-06,"INTERNATIONAL EXPRESS CO.,LTD",IECJ00,MUSATO,IYM,KR,PUS,PUS,2,C
2025-06,"INTERNATIONAL EXPRESS CO., LTD.",IECJ01,MUSATO,TYO,KR,INC,INC,1,C
2025-06,"IRIS OHYAMA CO.,LTD.",IOCJ01,MUSATO,YOK,NCN,SHA,SHA,4,C
2025-06,"IRIS OHYAMA CO.,LTD.",IOCJ01,MUSATO,TYO,SCN,SHK,SHK,2,C
2025-06,IZUMI SHOKAI,ISXJ16,MUSATO,OSA,IN,NSA,HDB,2,C
2025-06,HANEDA KOSAN,J70708,MUSATO,CHB,IN,MAA,MAA,2,C
2025-06,"KAIYO JAPAN CO.,LTD.",KAIY04,MUSATO,TYO,KR,KAN,KAN,16,C
2025-06,CJ LOGISTICS JAPAN CORPORATION(TYO),KECJ35,MUSATO,KMJ,KR,PUS,PUS,1,C
2025-06,KANEMATSU LOGISTICS & INSURANCE LTD.,KLIJ02,MUSATO,TRG,KR,PUS,PUS,2,C
2025-06,K-LINE LOGISTICS,KLLJ05,MUSATO,YOK,KR,INC,INC,1,C
2025-06,K-LINE LOGISTICS,KLLJ05,MUSATO,YOK,KR,PUS,PUS,1,C
2025-06,METAL SOLUTION PROVIDER,MSPJ08,MUSATO,YOK,PH,MIP,MIP,3,C
2025-06,METAL SOLUTION PROVIDER,MSPJ08,MUSATO,YOK,KR,INC,INC,1,C
2025-06,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,UKB,KR,PUS,PUS,3,C
2025-06,"MARUZEN SHOWA UNYU CO., LTD.",MSUJ01,MUSATO,TYO,KR,USN,USN,4,C
2025-06,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,HIJ,AE,JEA,JEA,2,C
2025-06,"SGH GLOBAL JAPAN CO.,LTD.",SCBJ01,MUSATO,HKT,AE,JEA,JEA,1,C
2025-06,"SEA BRIDGE CO.,LTD.",SEAJ02,MUSATO,HIJ,KR,INC,INC,1,C
2025-06,SUTTONS INTERNATIONAL (JAPAN) K.K.,SIKJ02,MUSATO,NGO,IN,NSA,NSA,2,C
2025-06,SINOTRANS JAPAN,STJJ02,MUSATO,SBS,NCN,SHA,SHA,4,C
2025-06,TOUHOU BUSSAN CO LTD,TBCJ21,MUSATO,TYO,KR,KAN,KAN,8,C
2025-06,"TOA CO., LTD",TOAJ01,MUSATO,SDJ,IN,MAA,MAA,2,C
2025-06,"TOA CO., LTD",TOAJ01,MUSATO,TMK,MY,PKW,PKW,2,C
2025-06,"TOKYO REPLUS CO.,LTD.",TRPJ00,MUSATO,MIZ,NCN,XGG,XGG,9,C
2025-06,"TOKYO REPLUS CO.,LTD.",TRPJ00,MUSATO,MIZ,NCN,SHA,SHA,6,C
2025-06,"BOAT FLOW CO.,LTD.",BFCJ02,TAOKADA,UKB,HK,HKG,HKG,2,C
2025-06,DAISEN LOGITEM LLC,DAIJ80,TAOKADA,TOS,AE,SHJ,SHJ,6,C
2025-06,"DAIO KAIUN CO., LTD. (OSAKA)",DKOJ01,TAOKADA,IYM,MY,PKG,PKG,2,C
2025-06,"DAIO KAIUN CO., LTD. (OSAKA)",DKOJ01,TAOKADA,IYM,KR,PUS,PUS,1,C
2025-06,"HYOKI KAIUN KAISHA, LTD.",HKKJ03,TAOKADA,YKK,KR,PUS,PUS,8,C
2025-06,"HYOKI KAIUN KAISHA, LTD. (KOBE)",HYOJ01,TAOKADA,TRG,NCN,SHA,SHA,2,C
2025-06,JAPAN CONTAINER LINE,JCLJ15,TAOKADA,ONA,MY,PKG,PKG,2,C
2025-06,JAPAN LOGISTICS CORPORATION,JPLJ02,TAOKADA,TMK,HK,HKG,HKG,1,C
2025-06,KONOIKE SHIPPING(TOKYO),KISJ14,TAOKADA,SDJ,NCN,NBO,NBO,4,C
2025-06,KONOIKE SHIPPING(TOKYO),KISJ14,TAOKADA,YOK,KR,PUS,PUS,1,C
